vreg,divider,range,freqa,freqb,clock_freq
09,12,fa7,0057,0001,12042
09,12,fa7,0057,0003,11978
09,12,fa7,0057,0005,11990
09,12,fa7,0057,0007,11917
09,12,fa7,0057,0017,11930
09,12,fa7,0057,0037,11943
09,12,fa7,0057,0057,11933
09,12,fa7,0057,0077,11945
09,12,fa7,0057,0177,11967
09,12,fa7,0057,0377,11973
09,12,fa7,0057,0577,11979
09,12,fa7,0057,0777,11964
09,12,fa7,0057,1777,11962
09,12,fa7,0057,3777,11964
09,12,fa7,0057,5777,11963
09,12,fa7,0057,7777,11970
09,12,fa7,0077,0001,12226
09,12,fa7,0077,0003,12174
09,12,fa7,0077,0005,12170
09,12,fa7,0077,0007,12107
09,12,fa7,0077,0017,12116
09,12,fa7,0077,0037,12117
09,12,fa7,0077,0057,12115
09,12,fa7,0077,0077,12124
09,12,fa7,0077,0177,12143
09,12,fa7,0077,0377,12138
09,12,fa7,0077,0577,12143
09,12,fa7,0077,0777,12127
09,12,fa7,0077,1777,12145
09,12,fa7,0077,3777,12144
09,12,fa7,0077,5777,12154
09,12,fa7,0077,7777,12153
09,12,fa7,0177,0001,13159
09,12,fa7,0177,0003,13094
09,12,fa7,0177,0005,13102
09,12,fa7,0177,0007,13030
09,12,fa7,0177,0017,13059
09,12,fa7,0177,0037,13053
09,12,fa7,0177,0057,13044
09,12,fa7,0177,0077,13061
09,12,fa7,0177,0177,13079
09,12,fa7,0177,0377,13083
09,12,fa7,0177,0577,13076
09,12,fa7,0177,0777,13081
09,12,fa7,0177,1777,13082
09,12,fa7,0177,3777,13080
09,12,fa7,0177,5777,13086
09,12,fa7,0177,7777,13078
09,12,fa7,0377,0001,13511
09,12,fa7,0377,0003,13435
09,12,fa7,0377,0005,13441
09,12,fa7,0377,0007,13372
09,12,fa7,0377,0017,13388
09,12,fa7,0377,0037,13398
09,12,fa7,0377,0057,13400
09,12,fa7,0377,0077,13403
09,12,fa7,0377,0177,13433
09,12,fa7,0377,0377,13429
09,12,fa7,0377,0577,13421
09,12,fa7,0377,0777,13424
09,12,fa7,0377,1777,13432
09,12,fa7,0377,3777,13437
09,12,fa7,0377,5777,13420
09,12,fa7,0377,7777,13430
09,12,fa7,0577,0001,13573
09,12,fa7,0577,0003,13501
09,12,fa7,0577,0005,13506
09,12,fa7,0577,0007,13421
09,12,fa7,0577,0017,13456
09,12,fa7,0577,0037,13459
09,12,fa7,0577,0057,13456
09,12,fa7,0577,0077,13464
09,12,fa7,0577,0177,13487
09,12,fa7,0577,0377,13483
09,12,fa7,0577,0577,13482
09,12,fa7,0577,0777,13485
09,12,fa7,0577,1777,13483
09,12,fa7,0577,3777,13486
09,12,fa7,0577,5777,13486
09,12,fa7,0577,7777,13486
09,12,fa7,0777,0001,13729
09,12,fa7,0777,0003,13656
09,12,fa7,0777,0005,13657
09,12,fa7,0777,0007,13580
09,12,fa7,0777,0017,13606
09,12,fa7,0777,0037,13613
09,12,fa7,0777,0057,13613
09,12,fa7,0777,0077,13620
09,12,fa7,0777,0177,13639
09,12,fa7,0777,0377,13640
09,12,fa7,0777,0577,13640
09,12,fa7,0777,0777,13649
09,12,fa7,0777,1777,13641
09,12,fa7,0777,3777,13652
09,12,fa7,0777,5777,13644
09,12,fa7,0777,7777,13642
09,12,fa7,1777,0001,15446
09,12,fa7,1777,0003,15403
09,12,fa7,1777,0005,15406
09,12,fa7,1777,0007,15349
09,12,fa7,1777,0017,15362
09,12,fa7,1777,0037,15375
09,12,fa7,1777,0057,15370
09,12,fa7,1777,0077,15375
09,12,fa7,1777,0177,15391
09,12,fa7,1777,0377,15391
09,12,fa7,1777,0577,15386
09,12,fa7,1777,0777,15390
09,12,fa7,1777,1777,15391
09,12,fa7,1777,3777,15390
09,12,fa7,1777,5777,15393
09,12,fa7,1777,7777,15394
09,12,fa7,3777,0001,16154
09,12,fa7,3777,0003,16122
09,12,fa7,3777,0005,16124
09,12,fa7,3777,0007,16090
09,12,fa7,3777,0017,16090
09,12,fa7,3777,0037,16099
09,12,fa7,3777,0057,16100
09,12,fa7,3777,0077,16100
09,12,fa7,3777,0177,16111
09,12,fa7,3777,0377,16124
09,12,fa7,3777,0577,16107
09,12,fa7,3777,0777,16112
09,12,fa7,3777,1777,16111
09,12,fa7,3777,3777,16111
09,12,fa7,3777,5777,16108
09,12,fa7,3777,7777,16109
09,12,fa7,5777,0001,16144
09,12,fa7,5777,0003,16111
09,12,fa7,5777,0005,16111
09,12,fa7,5777,0007,16087
09,12,fa7,5777,0017,16086
09,12,fa7,5777,0037,16096
09,12,fa7,5777,0057,16085
09,12,fa7,5777,0077,16086
09,12,fa7,5777,0177,16104
09,12,fa7,5777,0377,16111
09,12,fa7,5777,0577,16109
09,12,fa7,5777,0777,16111
09,12,fa7,5777,1777,16111
09,12,fa7,5777,3777,16108
09,12,fa7,5777,5777,16106
09,12,fa7,5777,7777,16114
09,12,fa7,7777,0001,16537
09,12,fa7,7777,0003,16508
09,12,fa7,7777,0005,16513
09,12,fa7,7777,0007,16491
09,12,fa7,7777,0017,16485
09,12,fa7,7777,0037,16487
09,12,fa7,7777,0057,16486
09,12,fa7,7777,0077,16488
09,12,fa7,7777,0177,16502
09,12,fa7,7777,0377,16503
09,12,fa7,7777,0577,16505
09,12,fa7,7777,0777,16489
09,12,fa7,7777,1777,16492
09,12,fa7,7777,3777,16486
09,12,fa7,7777,5777,16486
09,12,fa7,7777,7777,16486
09,12,fa6,0001,0001,16192
09,12,fa6,0001,0003,16188
09,12,fa6,0001,0005,16179
09,12,fa6,0001,0007,16183
09,12,fa6,0001,0017,16153
09,12,fa6,0001,0037,16161
09,12,fa6,0001,0057,16171
09,12,fa6,0001,0077,16174
09,12,fa6,0001,0177,16129
09,12,fa6,0001,0377,16099
09,12,fa6,0001,0577,16100
09,12,fa6,0001,0777,16087
09,12,fa6,0001,1777,16080
09,12,fa6,0001,3777,16091
09,12,fa6,0001,5777,16092
09,12,fa6,0001,7777,16090
09,12,fa6,0003,0001,16749
09,12,fa6,0003,0003,16744
09,12,fa6,0003,0005,16744
09,12,fa6,0003,0007,16742
09,12,fa6,0003,0017,16717
09,12,fa6,0003,0037,16709
09,12,fa6,0003,0057,16715
09,12,fa6,0003,0077,16707
09,12,fa6,0003,0177,16673
09,12,fa6,0003,0377,16659
09,12,fa6,0003,0577,16657
09,12,fa6,0003,0777,16644
09,12,fa6,0003,1777,16612
09,12,fa6,0003,3777,16613
09,12,fa6,0003,5777,16621
09,12,fa6,0003,7777,16624
09,12,fa6,0005,0001,16754
09,12,fa6,0005,0003,16758
09,12,fa6,0005,0005,16751
09,12,fa6,0005,0007,16747
09,12,fa6,0005,0017,16721
09,12,fa6,0005,0037,16715
09,12,fa6,0005,0057,16714
09,12,fa6,0005,0077,16716
09,12,fa6,0005,0177,16678
09,12,fa6,0005,0377,16659
09,12,fa6,0005,0577,16661
09,12,fa6,0005,0777,16652
09,12,fa6,0005,1777,16628
09,12,fa6,0005,3777,16619
09,12,fa6,0005,5777,16627
09,12,fa6,0005,7777,16622
09,12,fa6,0007,0001,17014
09,12,fa6,0007,0003,17011
09,12,fa6,0007,0005,17003
09,12,fa6,0007,0007,17010
09,12,fa6,0007,0017,16978
09,12,fa6,0007,0037,16973
09,12,fa6,0007,0057,16970
09,12,fa6,0007,0077,16964
09,12,fa6,0007,0177,16932
09,12,fa6,0007,0377,16919
09,12,fa6,0007,0577,16913
09,12,fa6,0007,0777,16907
09,12,fa6,0007,1777,16884
09,12,fa6,0007,3777,16871
09,12,fa6,0007,5777,16874
09,12,fa6,0007,7777,16878
09,12,fa6,0017,0001,20275
09,12,fa6,0017,0003,20266
09,12,fa6,0017,0005,20288
09,12,fa6,0017,0007,20276
09,12,fa6,0017,0017,20210
09,12,fa6,0017,0037,20191
09,12,fa6,0017,0057,20198
09,12,fa6,0017,0077,20190
09,12,fa6,0017,0177,20186
09,12,fa6,0017,0377,20180
09,12,fa6,0017,0577,20183
09,12,fa6,0017,0777,20181
09,12,fa6,0017,1777,20174
09,12,fa6,0017,3777,20169
09,12,fa6,0017,5777,20182
09,12,fa6,0017,7777,20174
09,12,fa6,0037,0001,21541
09,12,fa6,0037,0003,21525
09,12,fa6,0037,0005,21528
09,12,fa6,0037,0007,21516
09,12,fa6,0037,0017,21511
09,12,fa6,0037,0037,21491
09,12,fa6,0037,0057,21493
09,12,fa6,0037,0077,21481
09,12,fa6,0037,0177,21464
09,12,fa6,0037,0377,21458
09,12,fa6,0037,0577,21461
09,12,fa6,0037,0777,21455
09,12,fa6,0037,1777,21458
09,12,fa6,0037,3777,21452
09,12,fa6,0037,5777,21464
09,12,fa6,0037,7777,21457
09,12,fa6,0057,0001,21583
09,12,fa6,0057,0003,21581
09,12,fa6,0057,0005,21584
09,12,fa6,0057,0007,21580
09,12,fa6,0057,0017,21577
09,12,fa6,0057,0037,21558
09,12,fa6,0057,0057,21551
09,12,fa6,0057,0077,21551
09,12,fa6,0057,0177,21512
09,12,fa6,0057,0377,21520
09,12,fa6,0057,0577,21513
09,12,fa6,0057,0777,21510
09,12,fa6,0057,1777,21508
09,12,fa6,0057,3777,21499
09,12,fa6,0057,5777,21504
09,12,fa6,0057,7777,21508
09,12,fa6,0077,0001,22266
09,12,fa6,0077,0003,22286
09,12,fa6,0077,0005,22289
09,12,fa6,0077,0007,22286
09,12,fa6,0077,0017,22278
09,12,fa6,0077,0037,22277
09,12,fa6,0077,0057,22278
09,12,fa6,0077,0077,22269
09,12,fa6,0077,0177,22227
09,12,fa6,0077,0377,22222
09,12,fa6,0077,0577,22228
09,12,fa6,0077,0777,22226
09,12,fa6,0077,1777,22213
09,12,fa6,0077,3777,22214
09,12,fa6,0077,5777,22213
09,12,fa6,0077,7777,22222
09,12,fa6,0177,0001,22228
09,12,fa6,0177,0003,22223
09,12,fa6,0177,0005,22232
09,12,fa6,0177,0007,22233
09,12,fa6,0177,0017,22201
09,12,fa6,0177,0037,22185
09,12,fa6,0177,0057,22190
09,12,fa6,0177,0077,22188
09,12,fa6,0177,0177,22186
09,12,fa6,0177,0377,22176
09,12,fa6,0177,0577,22177
09,12,fa6,0177,0777,22171
09,12,fa6,0177,1777,22171
09,12,fa6,0177,3777,22176
09,12,fa6,0177,5777,22175
09,12,fa6,0177,7777,22172
09,12,fa6,0377,0001,22188
09,12,fa6,0377,0003,22188
09,12,fa6,0377,0005,22201
09,12,fa6,0377,0007,22178
09,12,fa6,0377,0017,22137
09,12,fa6,0377,0037,22138
09,12,fa6,0377,0057,22134
09,12,fa6,0377,0077,22137
09,12,fa6,0377,0177,22121
09,12,fa6,0377,0377,22120
09,12,fa6,0377,0577,22116
09,12,fa6,0377,0777,22120
09,12,fa6,0377,1777,22108
09,12,fa6,0377,3777,22113
09,12,fa6,0377,5777,22107
09,12,fa6,0377,7777,22111
09,12,fa6,0577,0001,22200
09,12,fa6,0577,0003,22201
09,12,fa6,0577,0005,22205
09,12,fa6,0577,0007,22204
09,12,fa6,0577,0017,22145
09,12,fa6,0577,0037,22132
09,12,fa6,0577,0057,22120
09,12,fa6,0577,0077,22148
09,12,fa6,0577,0177,22126
09,12,fa6,0577,0377,22121
09,12,fa6,0577,0577,22125
09,12,fa6,0577,0777,22125
09,12,fa6,0577,1777,22113
09,12,fa6,0577,3777,22117
09,12,fa6,0577,5777,22112
09,12,fa6,0577,7777,22119
09,12,fa6,0777,0001,22150
09,12,fa6,0777,0003,22140
09,12,fa6,0777,0005,22141
09,12,fa6,0777,0007,22122
09,12,fa6,0777,0017,22077
09,12,fa6,0777,0037,22075
09,12,fa6,0777,0057,22085
09,12,fa6,0777,0077,22082
09,12,fa6,0777,0177,22068
09,12,fa6,0777,0377,22064
09,12,fa6,0777,0577,22064
09,12,fa6,0777,0777,22061
09,12,fa6,0777,1777,22048
09,12,fa6,0777,3777,22042
09,12,fa6,0777,5777,22048
09,12,fa6,0777,7777,22042
09,12,fa6,1777,0001,22070
09,12,fa6,1777,0003,22070
09,12,fa6,1777,0005,22064
09,12,fa6,1777,0007,22072
09,12,fa6,1777,0017,22066
09,12,fa6,1777,0037,22071
09,12,fa6,1777,0057,22066
09,12,fa6,1777,0077,22060
09,12,fa6,1777,0177,22032
09,12,fa6,1777,0377,22019
09,12,fa6,1777,0577,22023
09,12,fa6,1777,0777,22011
09,12,fa6,1777,1777,21994
09,12,fa6,1777,3777,21959
09,12,fa6,1777,5777,21954
09,12,fa6,1777,7777,21948
09,12,fa6,3777,0001,22063
09,12,fa6,3777,0003,22064
09,12,fa6,3777,0005,22066
09,12,fa6,3777,0007,22062
09,12,fa6,3777,0017,22059
09,12,fa6,3777,0037,22055
09,12,fa6,3777,0057,22060
09,12,fa6,3777,0077,22054
09,12,fa6,3777,0177,22017
09,12,fa6,3777,0377,21998
09,12,fa6,3777,0577,22008
09,12,fa6,3777,0777,22002
09,12,fa6,3777,1777,21942
09,12,fa6,3777,3777,21941
09,12,fa6,3777,5777,21936
09,12,fa6,3777,7777,21938
09,12,fa6,5777,0001,22067
09,12,fa6,5777,0003,22069
09,12,fa6,5777,0005,22065
09,12,fa6,5777,0007,22067
09,12,fa6,5777,0017,22062
09,12,fa6,5777,0037,22054
09,12,fa6,5777,0057,22054
09,12,fa6,5777,0077,22053
09,12,fa6,5777,0177,22013
09,12,fa6,5777,0377,21998
09,12,fa6,5777,0577,22006
09,12,fa6,5777,0777,22002
09,12,fa6,5777,1777,21932
09,12,fa6,5777,3777,21933
09,12,fa6,5777,5777,21932
09,12,fa6,5777,7777,21930
09,12,fa6,7777,0001,22062
09,12,fa6,7777,0003,22071
09,12,fa6,7777,0005,22065
09,12,fa6,7777,0007,22063
09,12,fa6,7777,0017,22059
09,12,fa6,7777,0037,22057
09,12,fa6,7777,0057,22064
09,12,fa6,7777,0077,22056
09,12,fa6,7777,0177,22016
09,12,fa6,7777,0377,22000
09,12,fa6,7777,0577,22001
09,12,fa6,7777,0777,21989
09,12,fa6,7777,1777,21926
09,12,fa6,7777,3777,21926
09,12,fa6,7777,5777,21931
09,12,fa6,7777,7777,21927
09,13,fa4,0001,0001,5732
09,13,fa4,0001,0003,5789
09,13,fa4,0001,0005,5800
09,13,fa4,0001,0007,5821
09,13,fa4,0001,0017,6112
09,13,fa4,0001,0037,6208
09,13,fa4,0001,0057,6202
09,13,fa4,0001,0077,6254
09,13,fa4,0001,0177,6622
09,13,fa4,0001,0377,6748
09,13,fa4,0001,0577,6749
09,13,fa4,0001,0777,6810
09,13,fa4,0001,1777,7077
09,13,fa4,0001,3777,7162
09,13,fa4,0001,5777,7174
09,13,fa4,0001,7777,7214
09,13,fa4,0003,0001,5803
09,13,fa4,0003,0003,5864
09,13,fa4,0003,0005,5870
09,13,fa4,0003,0007,5894
09,13,fa4,0003,0017,6191
09,13,fa4,0003,0037,6290
09,13,fa4,0003,0057,6281
09,13,fa4,0003,0077,6335
09,13,fa4,0003,0177,6718
09,13,fa4,0003,0377,6847
09,13,fa4,0003,0577,6846
09,13,fa4,0003,0777,6909
09,13,fa4,0003,1777,7178
09,13,fa4,0003,3777,7271
09,13,fa4,0003,5777,7282
09,13,fa4,0003,7777,7326
09,13,fa4,0005,0001,5804
09,13,fa4,0005,0003,5865
09,13,fa4,0005,0005,5873
09,13,fa4,0005,0007,5895
09,13,fa4,0005,0017,6193
09,13,fa4,0005,0037,6291
09,13,fa4,0005,0057,6285
09,13,fa4,0005,0077,6338
09,13,fa4,0005,0177,6721
09,13,fa4,0005,0377,6844
09,13,fa4,0005,0577,6851
09,13,fa4,0005,0777,6912
09,13,fa4,0005,1777,7180
09,13,fa4,0005,3777,7272
09,13,fa4,0005,5777,7286
09,13,fa4,0005,7777,7331
09,13,fa4,0007,0001,5835
09,13,fa4,0007,0003,5895
09,13,fa4,0007,0005,5904
09,13,fa4,0007,0007,5930
09,13,fa4,0007,0017,6233
09,13,fa4,0007,0037,6331
09,13,fa4,0007,0057,6321
09,13,fa4,0007,0077,6377
09,13,fa4,0007,0177,6760
09,13,fa4,0007,0377,6891
09,13,fa4,0007,0577,6894
09,13,fa4,0007,0777,6955
09,13,fa4,0007,1777,7230
09,13,fa4,0007,3777,7325
09,13,fa4,0007,5777,7338
09,13,fa4,0007,7777,7384
09,13,fa4,0017,0001,6155
09,13,fa4,0017,0003,6220
09,13,fa4,0017,0005,6231
09,13,fa4,0017,0007,6257
09,13,fa4,0017,0017,6595
09,13,fa4,0017,0037,6705
09,13,fa4,0017,0057,6694
09,13,fa4,0017,0077,6760
09,13,fa4,0017,0177,7191
09,13,fa4,0017,0377,7332
09,13,fa4,0017,0577,7340
09,13,fa4,0017,0777,7409
09,13,fa4,0017,1777,7724
09,13,fa4,0017,3777,7829
09,13,fa4,0017,5777,7846
09,13,fa4,0017,7777,7900
09,13,fa4,0037,0001,6258
09,13,fa4,0037,0003,6327
09,13,fa4,0037,0005,6341
09,13,fa4,0037,0007,6365
09,13,fa4,0037,0017,6714
09,13,fa4,0037,0037,6827
09,13,fa4,0037,0057,6817
09,13,fa4,0037,0077,6882
09,13,fa4,0037,0177,7331
09,13,fa4,0037,0377,7482
09,13,fa4,0037,0577,7489
09,13,fa4,0037,0777,7564
09,13,fa4,0037,1777,7893
09,13,fa4,0037,3777,8002
09,13,fa4,0037,5777,8019
09,13,fa4,0037,7777,8074
09,13,fa4,0057,0001,6264
09,13,fa4,0057,0003,6333
09,13,fa4,0057,0005,6343
09,13,fa4,0057,0007,6368
09,13,fa4,0057,0017,6718
09,13,fa4,0057,0037,6835
09,13,fa4,0057,0057,6824
09,13,fa4,0057,0077,6888
09,13,fa4,0057,0177,7341
09,13,fa4,0057,0377,7492
09,13,fa4,0057,0577,7496
09,13,fa4,0057,0777,7576
09,13,fa4,0057,1777,7899
09,13,fa4,0057,3777,8009
09,13,fa4,0057,5777,8026
09,13,fa4,0057,7777,8077
09,13,fa4,0077,0001,6314
09,13,fa4,0077,0003,6389
09,13,fa4,0077,0005,6401
09,13,fa4,0077,0007,6426
09,13,fa4,0077,0017,6781
09,13,fa4,0077,0037,6897
09,13,fa4,0077,0057,6890
09,13,fa4,0077,0077,6952
09,13,fa4,0077,0177,7412
09,13,fa4,0077,0377,7562
09,13,fa4,0077,0577,7571
09,13,fa4,0077,0777,7647
09,13,fa4,0077,1777,7986
09,13,fa4,0077,3777,8100
09,13,fa4,0077,5777,8113
09,13,fa4,0077,7777,8173
09,13,fa4,0177,0001,6577
09,13,fa4,0177,0003,6654
09,13,fa4,0177,0005,6667
09,13,fa4,0177,0007,6698
09,13,fa4,0177,0017,7086
09,13,fa4,0177,0037,7213
09,13,fa4,0177,0057,7203
09,13,fa4,0177,0077,7273
09,13,fa4,0177,0177,7777
09,13,fa4,0177,0377,7944
09,13,fa4,0177,0577,7952
09,13,fa4,0177,0777,8039
09,13,fa4,0177,1777,8405
09,13,fa4,0177,3777,8532
09,13,fa4,0177,5777,8552
09,13,fa4,0177,7777,8611
09,13,fa4,0377,0001,6671
09,13,fa4,0377,0003,6747
09,13,fa4,0377,0005,6759
09,13,fa4,0377,0007,6791
09,13,fa4,0377,0017,7189
09,13,fa4,0377,0037,7322
09,13,fa4,0377,0057,7311
09,13,fa4,0377,0077,7383
09,13,fa4,0377,0177,7904
09,13,fa4,0377,0377,8079
09,13,fa4,0377,0577,8087
09,13,fa4,0377,0777,8172
09,13,fa4,0377,1777,8558
09,13,fa4,0377,3777,8688
09,13,fa4,0377,5777,8709
09,13,fa4,0377,7777,8772
09,13,fa4,0577,0001,6684
09,13,fa4,0577,0003,6761
09,13,fa4,0577,0005,6776
09,13,fa4,0577,0007,6807
09,13,fa4,0577,0017,7206
09,13,fa4,0577,0037,7340
09,13,fa4,0577,0057,7331
09,13,fa4,0577,0077,7407
09,13,fa4,0577,0177,7929
09,13,fa4,0577,0377,8102
09,13,fa4,0577,0577,8112
09,13,fa4,0577,0777,8200
09,13,fa4,0577,1777,8586
09,13,fa4,0577,3777,8716
09,13,fa4,0577,5777,8736
09,13,fa4,0577,7777,8797
09,13,fa4,0777,0001,6728
09,13,fa4,0777,0003,6806
09,13,fa4,0777,0005,6820
09,13,fa4,0777,0007,6851
09,13,fa4,0777,0017,7255
09,13,fa4,0777,0037,7392
09,13,fa4,0777,0057,7383
09,13,fa4,0777,0077,7457
09,13,fa4,0777,0177,7991
09,13,fa4,0777,0377,8166
09,13,fa4,0777,0577,8177
09,13,fa4,0777,0777,8264
09,13,fa4,0777,1777,8653
09,13,fa4,0777,3777,8790
09,13,fa4,0777,5777,8809
09,13,fa4,0777,7777,8871
09,13,fa4,1777,0001,7110
09,13,fa4,1777,0003,7213
09,13,fa4,1777,0005,7221
09,13,fa4,1777,0007,7268
09,13,fa4,1777,0017,7723
09,13,fa4,1777,0037,7877
09,13,fa4,1777,0057,7865
09,13,fa4,1777,0077,7953
09,13,fa4,1777,0177,8560
09,13,fa4,1777,0377,8764
09,13,fa4,1777,0577,8773
09,13,fa4,1777,0777,8877
09,13,fa4,1777,1777,9322
09,13,fa4,1777,3777,9483
09,13,fa4,1777,5777,9504
09,13,fa4,1777,7777,9576
09,13,fa4,3777,0001,7255
09,13,fa4,3777,0003,7364
09,13,fa4,3777,0005,7369
09,13,fa4,3777,0007,7425
09,13,fa4,3777,0017,7903
09,13,fa4,3777,0037,8063
09,13,fa4,3777,0057,8051
09,13,fa4,3777,0077,8140
09,13,fa4,3777,0177,8778
09,13,fa4,3777,0377,8990
09,13,fa4,3777,0577,9006
09,13,fa4,3777,0777,9113
09,13,fa4,3777,1777,9590
09,13,fa4,3777,3777,9754
09,13,fa4,3777,5777,9780
09,13,fa4,3777,7777,9861
09,13,fa4,5777,0001,7254
09,13,fa4,5777,0003,7362
09,13,fa4,5777,0005,7366
09,13,fa4,5777,0007,7421
09,13,fa4,5777,0017,7900
09,13,fa4,5777,0037,8058
09,13,fa4,5777,0057,8047
09,13,fa4,5777,0077,8135
09,13,fa4,5777,0177,8777
09,13,fa4,5777,0377,8992
09,13,fa4,5777,0577,9000
09,13,fa4,5777,0777,9110
09,13,fa4,5777,1777,9588
09,13,fa4,5777,3777,9754
09,13,fa4,5777,5777,9780
09,13,fa4,5777,7777,9853
09,13,fa4,7777,0001,7330
09,13,fa4,7777,0003,7442
09,13,fa4,7777,0005,7445
09,13,fa4,7777,0007,7506
09,13,fa4,7777,0017,7996
09,13,fa4,7777,0037,8163
09,13,fa4,7777,0057,8146
09,13,fa4,7777,0077,8238
09,13,fa4,7777,0177,8892
09,13,fa4,7777,0377,9108
09,13,fa4,7777,0577,9118
09,13,fa4,7777,0777,9233
09,13,fa4,7777,1777,9722
09,13,fa4,7777,3777,9891
09,13,fa4,7777,5777,9920
09,13,fa4,7777,7777,10001
09,13,fa5,0001,0001,7256
09,13,fa5,0001,0003,7342
09,13,fa5,0001,0005,7357
09,13,fa5,0001,0007,7398
09,13,fa5,0001,0017,7923
09,13,fa5,0001,0037,8102
09,13,fa5,0001,0057,8086
09,13,fa5,0001,0077,8186
09,13,fa5,0001,0177,8188
09,13,fa5,0001,0377,8184
09,13,fa5,0001,0577,8176
09,13,fa5,0001,0777,8169
09,13,fa5,0001,1777,8169
09,13,fa5,0001,3777,8167
09,13,fa5,0001,5777,8170
09,13,fa5,0001,7777,8167
09,13,fa5,0003,0001,7372
09,13,fa5,0003,0003,7466
09,13,fa5,0003,0005,7486
09,13,fa5,0003,0007,7518
09,13,fa5,0003,0017,8064
09,13,fa5,0003,0037,8244
09,13,fa5,0003,0057,8225
09,13,fa5,0003,0077,8325
09,13,fa5,0003,0177,8325
09,13,fa5,0003,0377,8318
09,13,fa5,0003,0577,8316
09,13,fa5,0003,0777,8312
09,13,fa5,0003,1777,8313
09,13,fa5,0003,3777,8310
09,13,fa5,0003,5777,8317
09,13,fa5,0003,7777,8311
09,13,fa5,0005,0001,7368
09,13,fa5,0005,0003,7464
09,13,fa5,0005,0005,7481
09,13,fa5,0005,0007,7522
09,13,fa5,0005,0017,8063
09,13,fa5,0005,0037,8246
09,13,fa5,0005,0057,8232
09,13,fa5,0005,0077,8335
09,13,fa5,0005,0177,8329
09,13,fa5,0005,0377,8322
09,13,fa5,0005,0577,8328
09,13,fa5,0005,0777,8311
09,13,fa5,0005,1777,8310
09,13,fa5,0005,3777,8320
09,13,fa5,0005,5777,8311
09,13,fa5,0005,7777,8311
09,13,fa5,0007,0001,7421
09,13,fa5,0007,0003,7517
09,13,fa5,0007,0005,7533
09,13,fa5,0007,0007,7576
09,13,fa5,0007,0017,8122
09,13,fa5,0007,0037,8306
09,13,fa5,0007,0057,8294
09,13,fa5,0007,0077,8399
09,13,fa5,0007,0177,8392
09,13,fa5,0007,0377,8385
09,13,fa5,0007,0577,8383
09,13,fa5,0007,0777,8379
09,13,fa5,0007,1777,8374
09,13,fa5,0007,3777,8379
09,13,fa5,0007,5777,8374
09,13,fa5,0007,7777,8377
09,13,fa5,0017,0001,7957
09,13,fa5,0017,0003,8060
09,13,fa5,0017,0005,8078
09,13,fa5,0017,0007,8124
09,13,fa5,0017,0017,8760
09,13,fa5,0017,0037,8972
09,13,fa5,0017,0057,8961
09,13,fa5,0017,0077,9079
09,13,fa5,0017,0177,9071
09,13,fa5,0017,0377,9063
09,13,fa5,0017,0577,9064
09,13,fa5,0017,0777,9055
09,13,fa5,0017,1777,9059
09,13,fa5,0017,3777,9055
09,13,fa5,0017,5777,9063
09,13,fa5,0017,7777,9064
09,13,fa5,0037,0001,8132
09,13,fa5,0037,0003,8244
09,13,fa5,0037,0005,8264
09,13,fa5,0037,0007,8309
09,13,fa5,0037,0017,8977
09,13,fa5,0037,0037,9214
09,13,fa5,0037,0057,9183
09,13,fa5,0037,0077,9321
09,13,fa5,0037,0177,9307
09,13,fa5,0037,0377,9298
09,13,fa5,0037,0577,9294
09,13,fa5,0037,0777,9293
09,13,fa5,0037,1777,9291
09,13,fa5,0037,3777,9296
09,13,fa5,0037,5777,9286
09,13,fa5,0037,7777,9286
09,13,fa5,0057,0001,8132
09,13,fa5,0057,0003,8251
09,13,fa5,0057,0005,8274
09,13,fa5,0057,0007,8322
09,13,fa5,0057,0017,8984
09,13,fa5,0057,0037,9214
09,13,fa5,0057,0057,9194
09,13,fa5,0057,0077,9319
09,13,fa5,0057,0177,9304
09,13,fa5,0057,0377,9299
09,13,fa5,0057,0577,9300
09,13,fa5,0057,0777,9294
09,13,fa5,0057,1777,9296
09,13,fa5,0057,3777,9297
09,13,fa5,0057,5777,9295
09,13,fa5,0057,7777,9296
09,13,fa5,0077,0001,8233
09,13,fa5,0077,0003,8349
09,13,fa5,0077,0005,8367
09,13,fa5,0077,0007,8409
09,13,fa5,0077,0017,9096
09,13,fa5,0077,0037,9327
09,13,fa5,0077,0057,9305
09,13,fa5,0077,0077,9436
09,13,fa5,0077,0177,9441
09,13,fa5,0077,0377,9427
09,13,fa5,0077,0577,9423
09,13,fa5,0077,0777,9415
09,13,fa5,0077,1777,9415
09,13,fa5,0077,3777,9421
09,13,fa5,0077,5777,9416
09,13,fa5,0077,7777,9410
09,13,fa5,0177,0001,8676
09,13,fa5,0177,0003,8806
09,13,fa5,0177,0005,8828
09,13,fa5,0177,0007,8878
09,13,fa5,0177,0017,9646
09,13,fa5,0177,0037,9913
09,13,fa5,0177,0057,9886
09,13,fa5,0177,0077,10043
09,13,fa5,0177,0177,10028
09,13,fa5,0177,0377,10020
09,13,fa5,0177,0577,10016
09,13,fa5,0177,0777,9999
09,13,fa5,0177,1777,9997
09,13,fa5,0177,3777,9998
09,13,fa5,0177,5777,9998
09,13,fa5,0177,7777,10002
09,13,fa5,0377,0001,8832
09,13,fa5,0377,0003,8969
09,13,fa5,0377,0005,8989
09,13,fa5,0377,0007,9042
09,13,fa5,0377,0017,9849
09,13,fa5,0377,0037,10121
